project_id,budget_year,block_no,block_name,role_in_project,block_total_amount
3152,2024,B,株式会社パソナ,輸出先国・地域に置ける規制等の対応強化,89999999.0
3152,2024,C,Ｓｕｎ　Ｗａｈ　Ｊａｐａｎｅｓｅ　Ｆｏｏｄ　Ｌｉｍｉｔｅｄほか,プロモーション活動の伴走支援、輸出支援プラットフォーム事務局運営等,301319415.0
3152,2024,D,Ｋｅｙｓ　Ｇｒｏｕｐ，ＬＬＣほか,ロビイング活動等,66543278.0
3156,2024,A,アクセンチュア株式会社,輸出物流における環境調査・実証,99950000.0
3156,2024,B,北海道食品輸出物流協議会ほか,調査・実証業務,308530000.0
3156,2024,C,株式会社ノット,物流関連調査,18325000.0
3156,2024,D,株式会社野村総合研究所ほか,物流関連調査,108765000.0
3156,2024,E,株式会社ビルドストーン,調査・実証業務,3393000.0
3156,2024,F,ＥＩＪ株式会社,輸出実証支援業務,2481000.0
3156,2024,G,民間団体,関係事業者に対して本事業を活用した物流改善の提案、協議会設置や事業実施に当たっての指導・助言、優良事例の発信,
3156,2024,H,民間団体等,調査・実証、設備・機器導入等,
3158,2024,A,定温／冷蔵小口輸送サプライチェーン網構築コンソーシアムほか,サプライチェーン構築に係る事業化可能性調査・実証等の実施等,142567255.0
3158,2024,B,独立行政法人中小企業基盤整備機構,海外展開の取組を行う食産業関連の中小企業者への経営戦略策定、現地同行アドバイス等の実施等,70000000.0
3158,2024,C,ＡＹＡＭＥＧｍｂＨほか,事業実施に必要な調査、展示会等の受託等,35793716.0
3162,2024,A,地方農政局等,補助金等交付,1456523000.0
3162,2024,B,都道府県,補助金等交付,1456523000.0
3162,2024,C,畜産物輸出コンソーシアム等,補助金等交付,1456523000.0
3163,2024,A,国立研究開発法人　日本医療研究開発機構,プロジェクト管理,3919810000.0
3163,2024,B,大学、民間企業等,代表機関,1786046000.0
3163,2024,C,民間企業等,補助金等交付先,494040000.0
3163,2024,D,大学、民間企業等,代表機関,1563988000.0
3163,2024,E,大学等,共同実施機関,519091000.0
3163,2024,F,大学等,共同実施機関,296393000.0
3175,2024,A,株式会社電通西日本,富山県との共催により第18回食育推進全国大会を開催,17500000.0
3175,2024,B,株式会社ステージ,（１）事業実施体制及び業務運営計画の作成／（２）第８回食育活動表彰事例募集及び受賞候補者の選考に関する業務／（３）第７回食育活動表彰受賞記録の印刷等／（４）第18回食育推進全国大会における第７回食育活動表彰表彰式の運営補助,5983000.0
3175,2024,C,一般社団法人中央調査会,食育に関する意識調査の実施,10488000.0
3175,2024,D,三菱UFJリサーチ＆コンサルティング株式会社,海外における食育施策の先行事例収集,9947000.0
3175,2024,E,株式会社MSS,（１）幹事会の設置及び開催／（２）ネットワーク会員の活性化と増加に向けたイベント等の開催／（３）食育の取組に係る事例収集／（４）食育白書デジタル広報業務,12682000.0
3175,2024,F,株式会社BIZPOWER,・食育白書普及啓発資料作成業務,2540000.0
3175,2024,G,株式会社フォリウム,調査のインターネット回答画面作成及び運用業務,418000.0
3175,2024,H,個人Ａほか,・イラスト作成（デザイン）に関連する業務／・ホームページ掲載用htmlデータ作成に関連する業務,440000.0
3175,2024,I,個人Ｃほか,・諸外国の食育施策の調査支援／・オンラインヒアリングのアポ調整,1200000.0
3180,2024,A,公益社団法人日本動物用医薬品協会等,動物用医薬品の承認申請資料に関する国際基準作成の推進、動物用医薬品開発試験等のガイドライン案作成,30696737.0
3180,2024,B,栄研化学株式会社等,新技術を活用した動物用ワクチンの開発、希少疾病及び希少動物用の動物用医薬品等の開発、抗菌剤の使用機会の低減に資するワクチンや代替薬等の開発,24154285.0
3180,2024,C,都道府県,薬事監視員による検定品の採取、製造所への立入検査等,1763041.0
3180,2024,D,広島県公立大学法人,豚熱経口ワクチンの国産製造に向けた試験的な製造用機器のリース（レンタルを含む。）による導入及び当該機器を用いた製造技術確立,11107000.0
3180,2024,E,共立製薬株式会社,国産豚熱経口ワクチンの飼養豚への早期応用を促進するため、承認申請の際に必要な資料の作成に資する開発試験を実施し、承認に必要な安全性や有効性等に関する試験を実施,18000000.0
3181,2024,A,独立行政法人農林水産消費安全技術センター,運営費交付金の交付／※各セグメント単位からの資金の流れは、セグメントシート参照。,7097703000.0
3181,2024,B,肥料及び土壌改良資材関係業務,肥料及び土壌改良資材の検査／肥料法、地力増進法に基づく立入検査等,603871000.0
3181,2024,C,農薬関係業務,農薬の審査／農薬取締法に基づく立入検査等,1006449000.0
3181,2024,D,飼料及び飼料添加物関係業務,飼料及び飼料添加物の検査／飼料及び飼料添加物の検定及び表示に関する業務／飼料及び飼料添加物の製造設備、製造管理の方法等に関する調査／飼料の安全性の確保及び品質の改善に関する法律、愛がん動物用飼料の安全性の確保に関する法律に基づく立入検査等,805926000.0
3181,2024,E,食品表示の監視に関する業務,食品表示法に基づく食品表示基準に関する検査等／食品表示監視業務に活用するための分析技術・判別技術の開発・改良等の研究業務,1385702000.0
3181,2024,F,日本農林規格、農林水産物及び食品の輸出促進等に関する業務,JAS法に基づく農林物資の検査・立入検査等／国際規格への対応業務,1009507000.0
3181,2024,G,食品の安全性に関するリスク管理に資するための有害物質の分析業務,サーベイランス・モニタリング年次計画に従った分析業務／食品安全に係る有害化学物質の分析能力確立,165568000.0
3181,2024,H,その他の業務経費（※作成対象外）,広報誌及び講習会実施による国民に向けた情報提供業務／食品、肥料、農薬、飼料、土壌改良資材等に関して、事業者等からの依頼による講師派遣等／検査・分析の信頼性確保及び業務遂行能力の向上,478578000.0
3181,2024,I,法人共通（※作成対象外）,独立行政法人農林水産消費安全技術センターの運営に必要な共通的な経費,1088103000.0
3181,2024,J,【参考】B～Gの複数にまたがる契約,検査・分析の信頼性確保、業務遂行能力の維持・向上等,236708000.0
3181,2024,K,東谷株式会社ほか（※作成対象外）,独立行政法人農林水産消費安全技術センターの事業実施に要する施設・機器等の整備に必要な経費,335020000.0
3182,2024,A,公益社団法人日本食肉格付協会,と畜場の枝肉から肉片の採取・ＤＮＡ鑑定機関への送付を行う。,202812000.0
3182,2024,B,エネック株式会社等,公益社団法人日本食肉格付協会職員がいないと畜場について、肉片の採取・送付を行う。,35825000.0
3182,2024,C,一般社団法人家畜改良事業団,①ＤＮＡ鑑定を行う。／②国内でと畜される牛の枝肉全てから採取されるサンプルの保管を行う。,25034000.0
3183,2024,A,一般財団法人日本食品検査ほか,生産資材やこれに含まれる有害化学物質の残留試験、薬剤耐性菌のモニタリング調査、海外登録農薬の分析法の開発等,199475000.0
3183,2024,B,株式会社丸山製作所ほか,,4028000.0
3184,2024,A,公益財団法人日本食品油脂検査協会ほか,サンプリング、試料分析（精度管理を含む）、分析結果とりまとめ,86307440.0
3184,2024,B,株式会社ＬＳＩメディエンスほか,サンプリング、試料分析（精度管理を含む）、分析結果とりまとめ,56194968.0
3185,2024,A,一般社団法人日本農林規格協会等,＜委託事業等の実施＞／・事業者向けテキストの作成、研修実施等／・米穀及び特定牛肉の買上げ、インターネット販売食品表示調査／・米穀のＤＮＡ分析　等,34292000.0
3187,2024,A,中西部太平洋まぐろ類委員会ほか,我が国の農林水産施策の実施に重要な関係を有する国際機関へ加盟し、国際的なルールの策定に我が国の意見を反映させるとともに、加盟国として各国際機関の取組に貢献することにより、農林水産分野における国際貢献や我が国の国益の確保を図る。,654559000.0
3188,2024,A,国際連合食糧農業機関ほか,アジア・ アフリカ等途上国の農業生産性向上や、森林保全、持続可能な森林経営の推進　等,1410132000.0
3189,2024,A,民間企業等,海外食料需給等に関する情報の収集・分析、調査協力店舗における指定品目の小売価格等の調査・報告、米、小麦、大豆等を原料とする加工食品の生産量等のデータ収集・分析、衛星データを活用した世界の主要作物生産地域の気象情報提供等,160457000.0
3189,2024,B,民間企業等,海外食料需給等に関する情報の収集、食品の小売価格調査に係るデータ入力等,14496000.0
3190,2024,A,中央開発株式会社,・中南米日系農業者等との連携強化・ビジネス創出事業の実施,71362000.0
3190,2024,B,日本植物燃料株式会社,・開発途上国における人材育成事業の実施,18592000.0
3190,2024,C,公益社団法人国際農業者交流協会,・国際農業問題検討等補助事業として、アジア地域の農業者招へいによる研修の実施,30266000.0
3190,2024,D,ＣＫＣ　Ｃｏｎｓｕｌｔｏｒｉａ　ｄｅ　Ｅｎｇｅｎｈａｒｉａ　Ｌｔｄａ．,・中南米日系農業者等との連携強化・ビジネス創出事業の実施,10851000.0
3190,2024,E,一般財団法人アジア農業協同組合振興機関,国内研修・実施運営,1015000.0
3190,2024,F,一般社団法人馬搬振興会,国内研修・海外研修,6017000.0
3191,2024,A,都道府県,①予防事業計画立案／②事業計画遂行／③発生した家畜伝染病等に対応,8545013000.0
3191,2024,B,都道府県,①3人以上の評価人が対象を評価／②所有者からの患畜処理手当等交付金の申請を取りまとめ、国に進達／③国から交付された手当金の申請者への支払,12057095000.0
3191,2024,C,患畜等の所有者,①都道府県知事の殺処分命令に基づき、患畜を殺処分／②家畜伝染病の病原体により、汚染し、又は汚染したおそれがある場合、物品を焼却又は埋却,12057095000.0
3192,2024,A,地方農政局等（７農政局、沖縄総合事務局）,管内の都府県に対する交付金の交付事務、指導監督業務,389093000.0
3192,2024,B,都府県,・指定有害動植物の発生予察事業の実施／・侵入調査事業の実施／・病害虫防除所の運営,389093000.0
3192,2024,C,北海道,・指定有害動植物の発生予察事業の実施 ／・侵入調査事業の実施／ ・病害虫防除所の運営,21749000.0
3192,2024,D,地方独立行政法人北海道立総合研究機構,・定点調査ほ場の管理／・農薬による防除効果の測定・評価／・気象データ収集・調査結果の解析,12655000.0
3193,2024,A,水産防疫対策事業リスク評価共同研究機関,養殖水産動物疾病の国内への侵入リスクやまん延リスク等を評価し、必要な防疫対策を講じるため、その基礎となる感受性動物、伝播様式、病原体の不活化条件等のデータを収集し、水産防疫体制の維持強化を図ることを目的とする。／また、国際獣疫事務局（WOAH）が定める国際的な検疫の基準に対応するため、対象疾病に対する国・地域単位でのアクティブサーベイランスを実施することを目的とする。,18000000.0
3193,2024,B,水産防疫対策事業技術開発共同研究機関,国内で発生した養殖水産動物の伝染性疾病の発生予防及びまん延防止を図るための迅速かつ正確な診断法、予防法等の開発や調査研究を行い、水産防疫体制の維持強化を図ることを目的とする。／また、魚病診断機関（都道府県の水産試験場等）について、疾病検査技術の向上及び平準化を図ることを目的とする。,39054299.0
3193,2024,C,公益社団法人日本水産資源保護協会,養殖現場において、養殖水産動物の診療に当たる技術者の資質の維持・向上のために、養殖水産動物の診療に係る技術研修の実施を行い、水産防疫体制の強化を図ることを目的とする。／また、今後の水産防疫体制の強化を進めるために、養殖水産動物の診療技術等に係る情報の収集を行い、収集された情報を元に養殖水産動物の診療に関するマニュアルの作成等を行う。,10000001.0
3193,2024,D,愛南町養殖魚類防疫体制整備協議会,水産防疫体制整備プログラムの作成、養殖場等における疾病発生動向を把握するためのサーベイランス、養殖業者による防疫衛生管理強化のための技術指導、種苗の検査並びにマダイイリドウイルス病の予防のための組織的なワクチン接種推進の取組等,4233717.0
3193,2024,E,一般社団法人新潟県錦鯉協議会,水産防疫体制整備プログラムの作成、養殖場等における疾病発生動向を把握するためのサーベイランス、養殖業者による防疫衛生管理強化のための技術指導等,2261085.0
3193,2024,F,公益社団法人日本水産資源保護協会,都道府県、漁協、養殖業者等の関係者が一体となった水産防疫体制整備プログラムの作成支援,2353000.0
3193,2024,G,尾鷲市,水産防疫体制整備プログラムの作成、養殖場における衛生管理強化・疾病防止策の検討等,1200650.0
3194,2024,A,関東農政局ほか,・都道府県への交付金の交付／・成果報告書に基づく事後評価／・事業の推進に必要な指導等,2544363000.0
3194,2024,B,鹿児島県ほか,・目標値の設定、事業実施計画の作成／・市町村等への交付金の交付／・農畜水産物の安全性の向上、伝染性疾病・病害虫の発生予防・まん延防止、地域での食育の推進に資する事業の実施／・事後評価、成果報告書取りまとめ,2544363000.0
3194,2024,C,南牧村ほか,・目標値の設定、事業実施計画の作成／・農畜水産物の安全性の向上、伝染性疾病・病害虫の発生予防・まん延防止、地域での食育の推進に資する事業の実施／・成果報告書取りまとめ,448302000.0
3194,2024,D,公益社団法人日本アイソトープ協会ほか,・農畜水産物の安全性の向上、伝染性疾病・病害虫の発生予防・まん延防止、地域での食育の推進に資する事業の実施／・残留農薬分析、貝毒分析等の実施,792342000.0
3194,2024,E,愛知県経済農業協同組合連合会ほか,・農畜水産物の安全性の向上、伝染性疾病・病害虫の発生予防・まん延防止、地域での食育の推進に資する事業の実施／・残留農薬分析、貝毒分析等の実施,103324000.0
3194,2024,F,一般財団法人こども食堂支援機構ほか,・目標値の設定、事業実施計画の作成／・地域での食育の推進に資する事業の実施,14391000.0
3194,2024,G,株式会社イーソリューションほか,・地域での食育の推進に資する事業の実施,5500000.0
3194,2024,H,株式会社ぐるなび,・間接交付事業者への交付金の交付／・目標値の設定、事業実施計画の作成／・地域での食育の推進に資する事業の実施,184095000.0
3194,2024,I,株式会社瀬戸内海放送ほか,・目標値の設定、事業実施計画の作成／・地域での食育の推進に資する事業の実施,164095000.0
3194,2024,J,ロケーションリサーチ株式会社ほか,地域での食育の推進に資する事業の実施,11181000.0
3194,2024,K,株式会社ＪＭほか,地域での食育の推進に資する事業の実施,74844000.0
3195,2024,A,公益社団法人北海道家畜畜産物衛生指導協会ほか,,819852000.0
3195,2024,B,動物用ワクチン等保管協議会,動物用ワクチン等の保管,8667000.0
3196,2024,A,国立研究開発法人農業・食品産業技術総合研究機構,,62932000.0
3196,2024,B,アドテック株式会社,,17380000.0
3196,2024,C,日本ハム株式会社中央研究所,,53095000.0
3196,2024,D,国立大学法人鳥取大学,,1500000.0
3196,2024,E,国立大学法人北海道大学,,500000.0
3197,2024,A,公益社団法人中央畜産会ほか,地域の産業動物獣医師を志す獣医学生や獣医大学に入学する高校生等に対して、国公立大学の場合月額10万円、私立大学の場合18万円を限度とする修学資金等を給付,163273000.0
3197,2024,B,家畜衛生対策推進協議会,獣医学生対象として、獣医系大学や都道府県の家畜衛生行政等と連携して産業動物に関する臨床実習や行政研修を実施,29066000.0
3197,2024,C,獣医療提供体制整備推進協議会,獣医師の能力向上や就業支援などのための卒後研修や女性獣医師等の職場復帰・再就職を支援するための研修会等を実施、デジタル技術を活用した遠隔診療の推進に資する取組への支援を実施,73873000.0
3198,2024,A,国立研究開発法人農業・食品産業技術総合研究機構ほか,・検査技能向上支援及び診断協力の実施／・診断に係る現地指導及び疾病制御に向けた意見交換 ／・ISO17025等検査技能及び品質管理に関する認定取得 ／等,6262000.0
3200,2024,A,民間団体等を中核としたコンソーシアム,地域農業に被害を及ぼす病害虫の効果的な防除体制の整備,6653000.0
3200,2024,B,民間団体等を中核としたコンソーシアム,ドローン、IoT等の技術を活用した調査手法の確立,23324000.0
3200,2024,C,公益社団法人愛知県植物防疫協会ほか,・野菜等へのドローン用農薬の登録試験（薬効・薬害試験）等／・マイナー作物への農薬適用拡大に要する登録試験（薬効・薬害試験及び作物残留試験）,25631000.0
3204,2024,A,飼料穀物備蓄支援事業、配合飼料緊急運搬事業,配合飼料製造業者等が、不測の事態に備えて策定するBCPに基づき、飼料穀物を通常の在庫以上に備蓄する場合において、当該飼料穀物の備蓄に係る費用の一部を助成,1429000000.0
3204,2024,B,配合飼料安定供給連携支援事業,不測の事態における配合飼料の円滑な供給を図るため、関係者の連携体制の強化に向けた検討会の開催、原料の利用・配合飼料の生産状況の調査、事業者のBCPに基づく取組を推進するための研修会、調査等を支援,28000000.0
3205,2024,A,（一財）日本水土総合研究所ほか,①国際かんがい排水委員会（ICID）及び国際水田・水環境ネットワーク（INWEPF）への参画／②アジアの開発途上国との技術交流の開催／③アジアモンスーン地域における農村振興施策の検討,63745000.0
3206,2024,A,（一財）日本水土総合研究所ほか,①アジア・アフリカにおいて、我が国のかんがい排水分野を中心とする先進技術を活用した農業農村開発手法を検討。／②アジアモンスーン地域において、気候変動適応策と緩和策を両立した農業農村開発手法を検討。,120289000.0
3206,2024,B,民間コンサルタントほか,①現地調査（準備・実施）／②現地実証（機器設置・システム調整）／③資料作成,35302000.0
3207,2024,A,公益社団法人国際農林業協働協会,"7,766,197千円（償還額）／ 　 11,527千円（管理運営経費）／被援助国（インドネシア）及びWFP（北朝鮮）からの償還額（2,701,961千円）と一般会計からの差額補填資金を合わせて、食料安定供給特別会計に償還を行う。／※平成22年度以降、農林水産省は、毎年度、償還時に発生する損失を補填するために必要な額を予算要求。なお、平成21年度までに本事業のために造成していた基金は、平成23年３月末に国庫に返納。",7777725000.0
3207,2024,B,食料安定供給特別会計（農林水産省）,食料安定供給特別会計に償還（貸付米代金）,10468158000.0
3208,2024,A,売渡業者（生産者団体、米穀卸売業者等）,買入契約の対象米穀の売渡しを行う,41048603000.0
3208,2024,B,輸入業者（伊藤忠商事他16社）,①輸出国における現品の買付け／➁本邦輸入港までの輸送／③本邦輸入港における引渡し等,107630055000.0
3208,2024,C,受託事業体（伊藤忠食糧株式会社他４事業者）,,20826607000.0
3208,2024,D,地方農政局（８件）,事業実施主体への補助金の交付事務、指導監督等,1900806000.0
3208,2024,E,集荷業者・団体,主食用米の需給安定に向けた取組,1900806000.0
3208,2024,F,株式会社ぐるなび他２社,業務用米、輸出用米穀の安定取引拡大に向けた取組,121258000.0
3208,2024,H,検査機関（海外貨物検査株式会社）,輸入米の海上輸送中の温湿度データの取得等,3581000.0
3208,2024,I,調査業者（国際衛生株式会社他３社）,中国への米輸出のためのトラップ調査を行う,20458935.0
3208,2024,J,分析機関（海外貨物検査株式会社）,ベトナム産米穀の残留農薬等の実態調査を行う,11463000.0
3208,2024,K,倉庫業者（株式会社上組他１社）,政府所有米穀に関する保管業務を行う,10826250000.0
3208,2024,L,運送業者（株式会社上組他１社）,政府所有米穀に関する運送業務を行う,3901760000.0
3208,2024,M,荷役業者（株式会社上組他１社）,政府所有米穀に関する荷役業務を行う,3945710000.0
3208,2024,N,分析機関（一般財団法人日本穀物検定協会他１社）,ＭＡ米の販売前にカビ毒等の検査分析を行う,610500000.0
3208,2024,O,加工業者（山形県食糧株式会社他９社）,・援助用精米を行うためのとう精を実施／・精米備蓄を行うためのとう精を実施,450500000.0
3208,2024,P,安全性検査経費（一般財団法人日本穀物検定協会他１社）,輸入商社に義務づけている食品衛生法に基づく残留農薬等の検査に係る経費等,1156787000.0
3208,2024,Q,港湾荷役経費（株式会社上組他11社）,輸入した米を船から倉庫まで搬入するための荷役経費等,2957860000.0
3208,2024,R,品位等検査経費（一般財団法人日本穀物検定協会他１社）,輸入米の水分等の品質が契約規格を満たしているかを検査する経費,175715000.0
3208,2024,S,保管経費（株式会社上組他68社）,商社が倉庫に搬入した米を国に引き渡すまでの間の保管経費,386576000.0
3208,2024,T,くん蒸経費等（池田防疫工業株式会社他11社）,害虫が発見された輸入米のくん蒸に係る経費等,9589000.0
3209,2024,A,輸入業者（CZL株式会社他12社）,①輸出国における現品の買付け／➁本邦輸入港までの輸送／③本邦輸入における引渡し等,263873639000.0
3209,2024,B,製粉企業等（日清製粉株式会社他52社）,食糧用輸入小麦を一定水準以上備蓄した場合に補助,4086285100.0
3209,2024,C,検量人（一般財団法人日本穀物検定協会他１社）,食糧用輸入小麦の備蓄数量の確認に要する経費,18398300.0
3209,2024,D,検査機関（一般財団法人日本穀物検定協会他１社）,新たな輸入先国の小麦の安全性検査に要する経費,13551100.0
3209,2024,E,検査機関（一般財団法人日本穀物検定協会ほか）,小麦中の麦角アルカロイド分析法室間共同試験に要する経費,13116000.0
3209,2024,F,安全性検査経費（一般財団法人日本穀物検定協会他1社）,輸入商社に義務付けている食品衛生法に基づく残留農薬等の検査に係る経費等,736114000.0
3209,2024,G,港湾荷役経費（株式会社上組他71社）,輸入した麦を船からサイロまで搬送するための荷役等,5832882000.0
3209,2024,H,品位等検査経費（一般財団法人日本穀物検定協会他1社）,輸入麦の水分、タンパク質の含有量等の品位が契約規格を満たしているかを検査する経費,248547000.0
3209,2024,I,回送経費・くん蒸経費等（株式会社上組他27社）,輸入麦を沖縄へ回送するための海上運賃等,155402000.0
3210,2024,A,（公財）海外漁業協力財団,【海外漁業協力強化推進事業】／我が国と入漁等の関係がある沿岸国の要請に応え、漁業技術研修等による人材育成、水産業の開発・振興のための技術普及、水産関連施設の機能回復に資する専門家の派遣等を実施。,578275000.0
3210,2024,B,（一社）マリノフォーラム21,【水産物持続的利用推進支援事業】／途上国の水産開発ニーズに合った協力を実施するための、協力案件形成に関する技術的な指導・提言。,21589000.0
3210,2024,C,（一社）マリノフォーラム21,【水産開発調査事業】／水産外交上重要な国において、最新の水産協力ニーズを適切にとらえ、広域の技術協力や個別課題に対応した水産協力に係る方針に資する基礎情報収集及び個別課題抽出を実施。,22364000.0
3211,2024,A,農業共済組合連合会及び農業共済組合,農業共済組合等に対する保険金等の支払,6529568000.0
3211,2024,B,農業共済組合連合会,農業共済組合等の共済責任を保険する事業(保険事業)の実施,914945000.0
3211,2024,C,農業共済組合,共済事業の実施,37386632000.0
3211,2024,D,農業共済組合,農業者に対する損害防止の指示及び費用の負担,415722000.0
3211,2024,E,農業共済組合連合会,農業保険法に基づく保険料の徴収、損害評価、保険金の支払等事務の実施,87327000.0
3211,2024,F,農業共済組合,農業保険法に基づく共済掛金の徴収、損害評価、共済金の支払等事務の実施,32718890000.0
3212,2024,A,地方農政局等,管内の都府県に対する利子補給等補助金の交付事務,
3212,2024,B,都府県,都府県下の市町村に対する利子補給等補助金の交付事務,
3212,2024,C,市町村,融資機関に対する利子補給等補助金の交付事務,
3212,2024,D,被害農林漁業者等（農業協同組合等）,,
3212,2024,E,北海道,道下の市町村に対する利子補給等補助金の交付事務,
3214,2024,A,農林中央金庫,農業者等が農林中央金庫に支払う利息の一部に充当（金利負担を軽減）,51000.0
3215,2024,A,沖縄総合事務局,県に対する補助金の交付事務、指導監督業務,143243000.0
3215,2024,B,北海道,市町村に対する補助金の交付事務、事業の推進に必要な事務、指導、調整、調査等,131714000.0
3215,2024,C,市町村,事業実施主体に対する補助金の交付事務、事業計画の作成、指導、調整、農産物出荷施設の整理等,273467000.0
3215,2024,D,農業協同組合、漁業協同組合、農業者等が組織する団体等,農産物集出荷施設、高性能農業機械施設、農業経営近代化施設等の整備,273467000.0
3216,2024,A,地方農政局（７農政局）,管内の府・県との委託契約業務、委託費の交付事務、事業の推進に必要な事務、指導、調整等,5905000.0
3216,2024,B,府県（22府県）,人権問題に関する研修会等の開催や各種資料の作成・配布などを行う。,5905000.0
3216,2024,C,全国農林漁業団体（４団体）,人権問題に関する研修会等の開催や各種資料の作成・配布などを行う。,3404000.0
3217,2024,A,独立行政法人農業者年金基金,"①旧制度について、旧制度の受給権者に対する年金等の支払（59,391,392千円）金融機関への借入償還金等（15,992,947千円）／②新制度について、保険料の国庫補助分を、将来の年金給付に充てるために積立（657,086千円）",76041425000.0
3217,2024,B,農業者年金の受給権者及びその遺族,年金及び一時金として受給,59391392000.0
3217,2024,C,金融機関（上記①のうち借入金の償還金）,借入償還金（旧制度の年金給付費用に充てるための長期借入に対する償還金）,15992947000.0
3218,2024,A,独立行政法人農業者年金基金,"【運営費交付金交付】／①役職員の人件費の支払(792,427千円）／②業務運営上必要となる経費の支出（一般管理費）（1,009,941千円）／③各種申請書の受付等の業務の一部を農業委員会等に委託（業務委託費）（1,741,437千円）／※農林水産省（4,707,008千円）との差額は次年度への繰越によるもの。",3543804071.0
3218,2024,B,市町村農業委員会,委託【随意契約（その他）】／認定農業者等の政策支援要件、農地の処分等の経営移譲要件の確認事務、現況届の記載内容の確認事務、制度普及等,730829200.0
3218,2024,C,農業協同組合,委託【随意契約（その他）】／保険料振替口座、年金受取口座等の確認事務、変更届書類の記載内容の確認事務、制度普及等,530384600.0
3218,2024,D,一般社団法人都道府県農業会議,委託【随意契約（その他）】／農業委員会への農業者年金業務に関する指導、助言、協力等,333137990.0
3218,2024,E,都道府県農業協同組合中央会,委託【随意契約（その他）】／農業協同組合への農業者年金事業に関する指導、助言、協力等,102382412.0
3218,2024,F,一般社団法人全国農業会議所,委託【随意契約（その他）】／都道府県農業会議への農業者年金業務に関する助言・指導・情報提供,13250000.0
3218,2024,G,一般社団法人全国農業協同組合中央会,委託【随意契約（その他）】／都道府県農業協同組合中央会への農業者年金業務に関する助言・指導・情報提供,7500000.0
3218,2024,H,北海道信用農業協同組合連合会,委託【随意契約（その他）】／債権回収及び担保管理,11000.0
3218,2024,I,農林中央金庫,委託【随意契約（その他）】／保険料の口座振替に関する処理業務,2744176.0
3218,2024,J,民間企業,委託【随意契約（その他）】／現況届の作成、印刷、封入封緘、発送業務等,21197849.0
3219,2024,A,株式会社日本政策金融公庫,日本公庫が長期・低利資金を農林漁業者等に融通するために生じるコストに対して交付,26530369000.0
3220,2024,A,株式会社日本政策金融公庫（危機対応円滑化業務）,資金の貸付け、リスクの一部補填（損害担保）、利子補給金の交付,50313000.0
3221,2024,A,公益財団法人農林水産長期金融協会,長期金融協会が利子助成を約定した農業者等に対し、利子助成金を交付する。,3076792000.0
3221,2024,B,農業者等（借受者）,,2810845000.0
3222,2024,A,株式会社日本政策金融公庫,日本公庫は、農業者等に対して無利子の農業改良資金を貸付／（令和５年度貸付実績：85百万円）,17840000.0
3223,2024,A,地方農政局等（７農政局、沖縄事務局）,管内の農業信用基金協会に対し、民間金融機関に預託するために調達した資金の利子に見合う補助金（利子補給金）を交付する。,13931000.0
3223,2024,B,各府県農業信用基金協会,国からの利子補給金に見合う資金を調達し、民間金融機関に貸付原資の一部として低利預託する。,13931000.0
3225,2024,A,一般社団法人全国農業会議所,都道府県に対する補助金の交付事務,7043538000.0
3225,2024,B,都道府県,市町村に対する補助金交付事務,6360788195.0
3225,2024,C,市町村,新規就農者に対する補助金交付事務,6221594000.0
3225,2024,D,一般社団法人全国農業会議所,・実施状況の確認／・農業法人等に対する資金の交付事務等,779685000.0
3225,2024,E,農業法人等,新規雇用就農者に対する実践研修の実施,698137000.0
3225,2024,F,都道府県農業会議等,実施状況の確認等,57911000.0
3226,2024,A,一般社団法人全国農業会議所,補助金等の交付事務業務,100530502.0
3226,2024,B,市町村,市町村による、農業者が行う経営継承後の経営発展に向けた取組の支援,94030000.0
3226,2024,C,農業者,経営継承後の経営発展に向けた取組の実施,94030000.0
3227,2024,A,株式会社日本政策金融公庫,青年等就農資金を無利子で貸し付けた際の利子補給金、無担保・無保証人による融通する際のコスト（資金融通に伴い発生する貸倒償却額）に必要となる所要額を交付。,204912000.0
3229,2024,A,地方農政局等,管内の農業信用基金協会に対し、重大な気象災害等の被害を受けた農業者等の経営再建資金に係る保証料の一部免除等に必要な財務基盤強化のための資金等を交付する。,68955000.0
3229,2024,B,独立行政法人農林漁業信用基金,基金協会が引き受けた負債整理関係資金等に係る債務保証に対して保険を行う。,9734000.0
3229,2024,C,北海道農業信用基金協会,重大な気象災害等の被害を受けた農業者等の経営再建資金等について、保証料の一部免除等を行う。,7030000.0
3230,2024,A,地方農政局,管内の県及び市町村への補助金交付事務、事業推進に必要な事務等,1506077000.0
3230,2024,B,北海道,市町村への補助金交付事務、事業推進に必要な事務等,760209000.0
3230,2024,C,市町村,経営発展に取り組む経営体が必要とする農業用機械等の導入等に対する助成,2266286000.0
3230,2024,D,経営体,経営発展・改善等に必要となる農業用機械等の導入等,2257991000.0
3230,2024,E,農業信用基金協会,信用保証,8283000.0
3234,2024,A,食料安定供給特別会計農業再保険勘定,,12299010000.0
3234,2024,B,全国農業共済組合連合会,"・収入保険の加入者への保険金の支払（内9,911,806千円は食料安定供給特別会計農業再保険勘定からの再保険金である。）",20506142000.0
3234,2024,C,全国農業共済組合連合会,・収入保険の加入者への特約補塡金の支払／・収入保険の引受及び保険料の受領等の事務の実施,21391486000.0
3234,2024,D,都道府県収入保険推進協議会,収入保険の加入推進活動を実施,652451000.0
